"Flawless Diamond", "Flawless Diamond", -1, 1, 0, 0, 15, 10, 1, 0, 1, 15000, -1, -1, "glw", "glw", "glw", 16, 1, 1, 0, 0, 0, "flpgsw", "invgswd", "", "", 0, "xxx", -1, -1, 0, 0, "gemd", "gem3", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Diamond", "Perfect Diamond", -1, 1, 0, 0, 18, 11, 1, 0, 1, 30000, -1, -1, "gpw", "gpw", "gpw", 16, 1, 1, 0, 0, 0, "flpgsw", "invgswe", "", "", 0, "xxx", -1, -1, 0, 0, "gemd", "gem4", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Minor Healing Potion", "Lesser Healing Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 30, -1, -1, "hp1", "hp1", "hp1", 16, 1, 1, 0, 0, 0, "flprps", "invhp1", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 100, -1, -1, 192, 74, 30, -1, -1, -1, -1, 2, "ItemStats1q", 30, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "hp4", "hp5", -1, -1, 1, 1, -1
"Light Healing Potion", "Light Healing Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 75, -1, -1, "hp2", "hp2", "hp2", 16, 1, 1, 0, 0, 0, "flprps", "invhp2", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 100, -1, -1, 160, 74, 60, -1, -1, -1, -1, 2, "ItemStats1q", 60, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "hp4", "hp5", -1, -1, 1, 1, -1
"Healing Potion", "Healing Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 125, -1, -1, "hp3", "hp3", "hp3", 16, 1, 1, 0, 0, 0, "flprps", "invhp3", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 100, -1, -1, 171, 74, 100, -1, -1, -1, -1, 2, "ItemStats1q", 100, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "hp4", "hp5", -1, -1, 1, 1, -1
"Greater Healing Potion", "Strong Healing Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 250, -1, -1, "hp4", "hp4", "hp4", 16, 1, 1, 0, 0, 0, "flprpl", "invhp4", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 100, -1, -1, 192, 74, 180, -1, -1, -1, -1, 2, "ItemStats1q", 180, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "hp5", -1, -1, 1, 1, -1
"Super Healing Potion", "Greater Healing Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 500, -1, -1, "hp5", "hp5", "hp5", 16, 1, 1, 0, 0, 0, "flprpl", "invhp5", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 100, -1, -1, 256, 74, 320, -1, -1, -1, -1, 2, "ItemStats1q", 320, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, 1, 1, -1
"Minor Mana Potion", "Lesser Mana Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 60, -1, -1, "mp1", "mp1", "mp1", 16, 1, 1, 0, 0, 0, "flpbps", "invmp1", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 106, -1, -1, 128, 26, 20, -1, -1, -1, -1, 2, "ItemStats1q", 20, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "mp4", "mp5", -1, -1, 1, 1, -1
"Light Mana Potion", "Light Mana Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 150, -1, -1, "mp2", "mp2", "mp2", 16, 1, 1, 0, 0, 0, "flpbps", "invmp2", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 106, -1, -1, 128, 26, 40, -1, -1, -1, -1, 2, "ItemStats1q", 40, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "mp4", "mp5", -1, -1, 1, 1, -1
"Mana Potion", "Mana Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 300, -1, -1, "mp3", "mp3", "mp3", 16, 1, 1, 0, 0, 0, "flpbps", "invmp3", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 106, -1, -1, 128, 26, 80, -1, -1, -1, -1, 2, "ItemStats1q", 80, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "mp4", "mp5", -1, -1, 1, 1, -1
"Greater Mana Potion", "Strong Mana Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 500, -1, -1, "mp4", "mp4", "mp4", 16, 1, 1, 0, 0, 0, "flpbpl", "invmp4", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 106, -1, -1, 128, 26, 150, -1, -1, -1, -1, 2, "ItemStats1q", 150, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "mp5", -1, -1, 1, 1, -1
"Super Mana Potion", "Greater Mana Potion", -1, 1, 0, 0, 0, 1, 1, 0, 1, 1000, -1, -1, "mp5", "mp5", "mp5", 16, 1, 1, 0, 0, 0, "flpbpl", "invmp5", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, -1, 3, 106, -1, -1, 128, 26, 250, -1, -1, -1, -1, 2, "ItemStats1q", 250, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, 1, 1, -1
"Chipped Skull", "Chipped Skull", -1, 1, 0, 0, 1, 8, 1, 0, 1, 1000, -1, -1, "skc", "skc", "skc", 16, 1, 1, 0, 0, 0, "flpskl", "invskc", "", "", 0, "xxx", -1, -1, 0, 0, "gemz", "gem0", "item_monsterbone", 12, "item_monsterbone", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawed Skull", "Flawed Skull", -1, 1, 0, 0, 5, 9, 1, 0, 1, 3000, -1, -1, "skf", "skf", "skf", 16, 1, 1, 0, 0, 0, "flpskl", "invskf", "", "", 0, "xxx", -1, -1, 0, 0, "gemz", "gem1", "item_monsterbone", 12, "item_monsterbone", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Skull", "Skull", -1, 1, 0, 0, 12, 10, 1, 0, 1, 10000, -1, -1, "sku", "sku", "sku", 16, 1, 1, 0, 0, 0, "flpskl", "invsku", "", "", 0, "xxx", -1, -1, 0, 0, "gemz", "gem2", "item_monsterbone", 12, "item_monsterbone", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawless Skull", "Flawless Skull", -1, 1, 0, 0, 15, 11, 1, 0, 1, 30000, -1, -1, "skl", "skl", "skl", 16, 1, 1, 0, 0, 0, "flpskl", "invskl", "", "", 0, "xxx", -1, -1, 0, 0, "gemz", "gem3", "item_monsterbone", 12, "item_monsterbone", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Skull", "Perfect Skull", -1, 1, 0, 0, 18, 12, 1, 0, 1, 100000, -1, -1, "skz", "skz", "skz", 16, 1, 1, 0, 0, 0, "flpskl", "invskz", "", "", 0, "xxx", -1, -1, 0, 0, "gemz", "gem4", "item_monsterbone", 12, "item_monsterbone", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Herb", "herb", -1, 0, 100, 3, 0, 3, 0, 0, 1, 75, -1, -1, "hrb", "hrb", "hrb", 16, 1, 1, 0, 0, 0, "flphrb", "invhrb", "", "", 0, "xxx", -1, -1, 1, 0, "herb", "", "item_herb", 12, "item_herb", 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, -1, 9, 17, -1, -1, 1000, 67, 25, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Small Charm", "Charm Small", -1, 0, 100, 28, 0, 4, 1, 0, 1, 2000, 45000, -1, "cm1", "rld", "cm1", 16, 1, 1, 0, 0, 0, "flpchm1", "invchm", "", "", 0, "xxx", -1, -1, 0, 0, "scha", "", "item_charm", 12, "item_charm", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Large Charm", "Charm Medium", -1, 0, 100, 14, 0, 8, 1, 0, 1, 1000, 38000, -1, "cm2", "rda", "cm2", 16, 1, 2, 0, 0, 0, "flpchm2", "invwnd", "", "", 0, "xxx", -1, -1, 0, 0, "mcha", "", "item_charm", 12, "item_charm", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Grand Charm", "Charm Large", -1, 0, 100, 1, 0, 12, 1, 0, 1, 600, 32000, -1, "cm3", "rgd", "cm3", 16, 1, 3, 0, 0, 0, "flpchm3", "invsst", "", "", 0, "xxx", -1, -1, 0, 0, "lcha", "", "item_charm", 12, "item_charm", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Small Red Potion", "Small Red Potion", -1, 1, 100, 0, 0, 1, 0, 0, 1, 100, -1, -1, "rps", "rps", "hp1", 16, 1, 1, 0, 0, 0, "flprps", "invrps", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 0, 0, 1, 5, 10, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Large Red Potion", "Large Red Potion", -1, 1, 100, 0, 0, 1, 0, 0, 1, 100, -1, -1, "rpl", "rpl", "hp5", 16, 1, 1, 0, 0, 0, "flprpl", "invrpl", "", "", 0, "xxx", -1, -1, 1, 0, "hpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 0, 0, 1, 5, 10, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Small Blue Potion", "Small Blue Potion", -1, 1, 100, 0, 0, 1, 0, 0, 1, 100, -1, -1, "bps", "bps", "mp1", 16, 1, 1, 0, 0, 0, "flpbps", "invbps", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 0, 0, 1, 5, 10, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Large Blue Potion", "Large Blue Potion", -1, 1, 100, 0, 0, 1, 0, 0, 1, 100, -1, -1, "bpl", "bpl", "mp5", 16, 1, 1, 0, 0, 0, "flpbpl", "invbpl", "", "", 0, "xxx", -1, -1, 1, 0, "mpot", "", "item_potion", 14, "item_potion_drink", 0, 0, 5, 0, 0, 0, 1, 5, 10, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
