"Razorswitch", 100, 1, -1, 1, -1, 36, 28, "8ss", "Jo Stalf", -1, -1, 5, 5000, "lpur", "", "", "", "", -1, "", "cast3", -1, 30, 30, "thorns", -1, 15, 15, "mana", -1, 175, 175, "hp", -1, 80, 80, "red-mag", -1, 15, 15, "res-all", -1, 50, 50, "allskills", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ribcracker", 100, 1, -1, 1, -1, 39, 31, "8ls", "Quarterstaff", -1, -1, 5, 5000, "lblu", "lblu", "", "", "", -1, "", "dmg-norm", -1, 30, 65, "dmg%", -1, 200, 300, "crush", -1, 50, 50, "dex", -1, 15, 15, "ac", -1, 100, 100, "ac%", -1, 100, 100, "balance2", -1, 50, 50, "swing2", -1, 50, 50, "dur", -1, 100, 100, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Chromatic Ire", 100, 1, -1, 1, -1, 43, 35, "8cs", "Cedar Staff", -1, -1, 5, 5000, "", "", "", "invcstu", "", -1, "", "sor", -1, 3, 3, "res-all", -1, 20, 40, "cast1", -1, 20, 20, "light-thorns", -1, 20, 20, "hp%", -1, 20, 25, "skill", 61, 1, 1, "skill", 63, 1, 1, "skill", 65, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Warpspear", 100, 1, -1, 1, -1, 47, 39, "8bs", "Gothic Staff", -1, -1, 5, 5000, "cblu", "cblu", "", "", "", -1, "", "sor", -1, 3, 3, "ignore-ac", -1, 1, 1, "skill", 54, 3, 3, "skill", 43, 3, 3, "skill", 58, 3, 3, "ac-miss", -1, 250, 250, "*hit-skill", 54, 50, 1, "*gethit-skill", 54, 25, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Skullcollector", 100, 1, -1, 1, -1, 49, 41, "8ws", "Rune Staff", -1, -1, 5, 5000, "blac", "blac", "", "inv8wsu", "", -1, "", "mana%", -1, 20, 20, "mana-kill", -1, 20, 20, "allskills", -1, 2, 2, "mag%/lvl", 8, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Skystrike", 100, 1, -1, 1, -1, 36, 28, "8sb", "Edge Bow", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "dmg-ltng", -1, 1, 250, "att", -1, 100, 100, "enr", -1, 10, 10, "swing3", -1, 30, 30, "dmg%", -1, 150, 200, "hit-skill", 56, 2, 6, "ama", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Riphook", 100, 1, -1, 1, -1, 39, 31, "8hb", "Razor Bow", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "openwounds", -1, 30, 30, "dmg%", -1, 180, 220, "slow", -1, 30, 30, "mana", -1, 35, 35, "swing2", -1, 30, 30, "lifesteal", -1, 7, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Kuko Shakaku", 100, 1, -1, 1, -1, 41, 33, "8lb", "CedarBow", -1, -1, 5, 5000, "lpur", "lpur", "", "inv8lbu", "", -1, "", "skill", 27, 3, 3, "explosivearrow", -1, 7, 7, "dmg%", -1, 150, 180, "pierce", -1, 50, 50, "dmg-fire", -1, 40, 180, "skilltab", 0, 3, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Endlesshail", 100, 1, -1, 1, -1, 44, 36, "8cb", "Double Bow", -1, -1, 5, 5000, "", "", "", "invcbwu", "", -1, "", "res-cold", -1, 35, 35, "mana", -1, 40, 40, "ac-miss", -1, 50, 50, "skill", 26, 3, 5, "dmg%", -1, 180, 220, "dmg-cold", 75, 15, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Whichwild String", 100, 1, -1, 1, -1, 47, 39, "8s8", "Short Siege Bow", -1, -1, 5, 5000, "lblu", "lblu", "", "inv8s8u", "", -1, "", "hit-skill", 66, 2, 5, "res-all", -1, 40, 40, "deadly/lvl", 8, -1, -1, "dmg%", -1, 150, 170, "magicarrow", -1, 20, 20, "sock", 2, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Cliffkiller", 100, 1, -1, 1, -1, 49, 41, "8l8", "Long Siege Bow", -1, -1, 5, 5000, "dgld", "", "", "", "", -1, "", "ama", -1, 2, 2, "dmg%", -1, 190, 230, "ac-miss", -1, 80, 80, "knock", -1, 1, 1, "hp", -1, 50, 50, "dmg-min", -1, 5, 10, "dmg-max", -1, 20, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Magewrath", 100, 1, -1, 1, -1, 51, 43, "8sw", "Rune Bow", -1, -1, 5, 5000, "oran", "", "", "invswbu", "", -1, "", "manasteal", -1, 15, 15, "red-mag", -1, 9, 13, "skill", 22, 3, 3, "att", -1, 200, 250, "dex", -1, 10, 10, "stupidity", -1, 1, 1, "dmg-norm", -1, 25, 50, "dmg%", -1, 120, 150, "ama", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Godstrike Arch", 100, 1, -1, 1, -1, 54, 46, "8lw", "Gothic Bow", -1, -1, 5, 5000, "lgry", "lgry", "", "", "", -1, "", "dmg%", -1, 200, 250, "att%", -1, 100, 150, "dmg-undead", -1, 100, 200, "dmg-demon", -1, 100, 200, "hit-skill", 121, 5, 7, "swing2", -1, 50, 50, "regen", -1, 12, 12, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Langer Briser", 100, 1, -1, 1, -1, 40, 32, "8lx", "Arbalest", -1, -1, 5, 5000, "", "", "", "inv8lxu", "", -1, "", "knock", -1, 1, 1, "dmg%", -1, 170, 200, "mag%", -1, 30, 60, "hp", -1, 30, 30, "dmg-max", -1, 10, 30, "openwounds", -1, 33, 33, "dmg-ltng", -1, 1, 212, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Pus Spiter", 100, 1, -1, 1, -1, 44, 36, "8mx", "Siege Crossbow", -1, -1, 5, 5000, "cgrn", "cgrn", "", "inv8mxu", "", -1, "", "dmg-pois", 200, 192, 192, "hit-skill", 91, 4, 1, "nec", -1, 2, 2, "ease", -1, -60, -60, "gethit-skill", 92, 9, 6, "swing2", -1, 10, 10, "dmg%", -1, 150, 220, "att/lvl", 10, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Buriza-Do Kyanon", 100, 1, -1, 1, -1, 59, 41, "8hx", "Balista", -1, -1, 5, 5000, "", "", "", "invhxbu", "", -1, "", "pierce", -1, 100, 100, "dex", -1, 35, 35, "ac", -1, 75, 150, "dmg/lvl", 20, -1, -1, "swing2", -1, 80, 80, "dmg%", -1, 150, 200, "freeze", -1, 3, 3, "dmg-cold", 200, 32, 196, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Demon Machine", 100, 1, -1, 1, -1, 57, 49, "8rx", "Chu-Ko-Nu", -1, -1, 5, 5000, "blac", "blac", "", "invrxbu", "", -1, "", "ac", -1, 321, 321, "mana", -1, 36, 36, "pierce", -1, 66, 66, "explosivearrow", -1, 6, 6, "dmg-max", -1, 66, 66, "dmg%", -1, 123, 123, "att", -1, 632, 632, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1

"Peasent Crown", 100, 1, -1, 1, -1, 36, 28, "xap", "War Hat", -1, -1, 3, 5000, "lgry", "", "", "", "", -1, "", "enr", -1, 20, 20, "vit", -1, 20, 20, "allskills", -1, 1, 1, "move2", -1, 15, 15, "regen", -1, 6, 12, "ac%", -1, 100, 100, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Rockstopper", 100, 1, -1, 1, -1, 39, 31, "xkp", "Sallet", -1, -1, 3, 5000, "", "", "", "invxkpu", "", -1, "", "res-ltng", -1, 20, 40, "red-dmg%", -1, 10, 10, "balance2", -1, 30, 30, "ac%", -1, 160, 220, "res-fire", -1, 20, 50, "res-cold", -1, 20, 40, "vit", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stealskull", 100, 1, -1, 1, -1, 43, 35, "xlm", "Casque", -1, -1, 3, 5000, "", "", "", "invhlmu", "", -1, "", "manasteal", -1, 5, 5, "lifesteal", -1, 5, 5, "balance2", -1, 10, 10, "swing2", -1, 10, 10, "ac%", -1, 200, 240, "mag%", -1, 30, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Darksight Helm", 100, 1, -1, 1, -1, 46, 38, "xhl", "Basinet", -1, -1, 3, 5000, "blac", "blac", "", "invfhlu", "", -1, "", "light", -1, -4, -4, "ac/lvl", 16, -1, -1, "nofreeze", -1, 1, 1, "manasteal", -1, 5, 5, "gethit-skill", 71, 6, 3, "charged", 264, 30, 5, "res-fire", -1, 20, 40, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Valkiry Wing", 100, 1, -1, 1, -1, 52, 44, "xhm", "Winged Helm", -1, -1, 3, 5000, "lgld", "", "", "", "", -1, "", "ac%", -1, 150, 200, "move2", -1, 20, 20, "balance2", -1, 20, 20, "ama", -1, 1, 2, "mana-kill", -1, 2, 4, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Crown of Thieves", 100, 1, -1, 1, -1, 57, 49, "xrn", "Grand Crown", -1, -1, 3, 5000, "dgld", "dgld", "", "invxrnu", "", -1, "", "dex", -1, 25, 25, "lifesteal", -1, 9, 12, "hp", -1, 50, 50, "mana", -1, 35, 35, "res-fire", -1, 33, 33, "ac%", -1, 160, 200, "gold%", -1, 80, 100, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Blackhorn's Face", 100, 1, -1, 1, -1, 49, 41, "xsk", "Death Mask", -1, -1, 3, 5000, "blac", "blac", "", "", "", -1, "", "light-thorns", -1, 25, 25, "slow", -1, 20, 20, "noheal", -1, 1, 1, "abs-ltng", -1, 20, 20, "res-ltng", -1, 15, 15, "ac%", -1, 180, 220, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Vampiregaze", 100, 1, -1, 1, -1, 49, 41, "xh9", "Grim Helm", -1, -1, 3, 5000, "cgrn", "cgrn", "", "invbhmu", "", -1, "", "manasteal", -1, 6, 8, "lifesteal", -1, 6, 8, "stamdrain", -1, 15, 15, "red-dmg%", -1, 15, 20, "red-mag", -1, 10, 15, "ac%", -1, 100, 100, "dmg-cold", 100, 6, 22, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Spirit Shroud", 100, 1, -1, 1, -1, 36, 28, "xui", "Ghost Armor", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "nofreeze", -1, 1, 1, "allskills", -1, 1, 1, "red-mag", -1, 7, 11, "regen", -1, 10, 10, "ac%", -1, 150, 150, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Skin of the Vipermagi", 100, 1, -1, 1, -1, 37, 29, "xea", "SerpentSkin Armor", -1, -1, 3, 5000, "dblu", "dblu", "", "", "", -1, "", "ac%", -1, 120, 120, "res-all", -1, 20, 35, "cast3", -1, 30, 30, "red-mag", -1, 9, 13, "allskills", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Skin of the Flayerd One", 100, 1, -1, 1, -1, 39, 31, "xla", "Demonhide Armor", -1, -1, 3, 5000, "lred", "lred", "", "", "", -1, "", "rep-dur", 10, -1, -1, "regen", -1, 15, 25, "dur", -1, 30, 30, "lifesteal", -1, 5, 7, "ac%", -1, 150, 190, "thorns", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ironpelt", 100, 1, -1, 1, -1, 41, 33, "xtu", "Tresllised Armor", -1, -1, 3, 5000, "dgry", "dgry", "", "invxtuu", "", -1, "", "dur", -1, 125, 125, "hp", -1, 25, 25, "red-mag", -1, 10, 16, "red-dmg", -1, 15, 20, "ac/lvl", 24, -1, -1, "ac%", -1, 50, 100, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spiritforge", 100, 1, -1, 1, -1, 43, 35, "xng", "Linked Mail", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "light", -1, 4, 4, "hp/lvl", 10, -1, -1, "dmg-fire", -1, 20, 65, "res-fire", -1, 5, 5, "ac%", -1, 120, 160, "str", -1, 15, 15, "sock", 2, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Crow Caw", 100, 1, -1, 1, -1, 45, 37, "xcl", "Tigulated Mail", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "openwounds", -1, 35, 35, "ac%", -1, 150, 180, "dex", -1, 15, 15, "balance2", -1, 15, 15, "swing2", -1, 15, 15, "*charged", 221, 3, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Shaftstop", 100, 1, -1, 1, -1, 46, 38, "xhn", "Mesh Armor", -1, -1, 3, 5000, "dgry", "", "", "", "", -1, "", "ac-miss", -1, 250, 250, "red-dmg%", -1, 30, 30, "hp", -1, 60, 60, "ac%", -1, 180, 220, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Duriel's Shell", 100, 1, -1, 1, -1, 49, 41, "xrs", "Cuirass", -1, -1, 3, 5000, "oran", "oran", "", "", "", -1, "", "str", -1, 15, 15, "ac/lvl", 10, -1, -1, "hp/lvl", 8, -1, -1, "ac%", -1, 160, 200, "res-fire", -1, 20, 20, "res-ltng", -1, 20, 20, "res-pois", -1, 20, 20, "res-cold", -1, 50, 50, "nofreeze", -1, 1, 1, "dur", -1, 100, 100, "", -1, -1, -1, "", -1, -1, -1
"Skullder's Ire", 100, 1, -1, 1, -1, 50, 42, "xpl", "Russet Armor", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "allskills", -1, 1, 1, "mag%/lvl", 10, -1, -1, "ac%", -1, 160, 200, "dur", -1, 60, 60, "red-mag", -1, 10, 10, "rep-dur", 20, -1, -1, "*vit", -1, -10, -10, "*enr", -1, -10, -10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Guardian Angel", 100, 1, -1, 1, -1, 53, 45, "xlt", "Templar Coat", -1, -1, 3, 5000, "lgry", "lgry", "", "", "", -1, "", "light", -1, 4, 4, "pal", -1, 1, 1, "ac%", -1, 180, 200, "block2", -1, 30, 30, "res-all-max", -1, 15, 15, "att-dem/lvl", 5, -1, -1, "block", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Toothrow", 100, 1, -1, 1, -1, 56, 48, "xld", "Sharktooth Armor", -1, -1, 3, 5000, "whit", "whit", "", "", "", -1, "", "thorns", -1, 20, 40, "ac", -1, 40, 60, "str", -1, 10, 10, "openwounds", -1, 40, 40, "res-fire", -1, 15, 15, "ac%", -1, 160, 220, "dur", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Atma's Wail", 100, 1, -1, 1, -1, 59, 51, "xth", "Embossed Plate", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "dex", -1, 15, 15, "regen", -1, 10, 10, "mana%", -1, 15, 15, "balance2", -1, 30, 30, "ac/lvl", 16, -1, -1, "dur", -1, 50, 50, "ac%", -1, 120, 160, "mag%", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Black Hades", 100, 1, -1, 1, -1, 61, 53, "xul", "Chaos Armor", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "light", -1, -2, -2, "att-demon", -1, 200, 250, "half-freeze", -1, 1, 1, "sock", 3, -1, -1, "ac%", -1, 140, 200, "dmg-demon", -1, 30, 60, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Corpsemourn", 100, 1, -1, 1, -1, 63, 55, "xar", "Ornate Armor", -1, -1, 3, 5000, "blac", "blac", "", "invxaru", "", -1, "", "str", -1, 8, 8, "vit", -1, 10, 10, "res-cold", -1, 35, 35, "gethit-skill", 76, 6, 2, "ac%", -1, 150, 180, "dmg-fire", -1, 12, 36, "charged", 74, 40, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Que-Hegan's Wisdon", 100, 1, -1, 1, -1, 59, 51, "xtp", "Mage Plate", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "cast2", -1, 20, 20, "mana-kill", -1, 3, 3, "red-mag", -1, 6, 10, "enr", -1, 15, 15, "balance2", -1, 20, 20, "ac%", -1, 140, 160, "allskills", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Visceratuant", 100, 1, -1, 1, -1, 36, 28, "xuc", "Defender", -1, -1, 3, 5000, "dred", "", "", "invbucu", "", -1, "", "sor", -1, 1, 1, "block2", -1, 30, 30, "block", -1, 30, 30, "ac%", -1, 100, 150, "light-thorns", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Mosers Blessed Circle", 100, 1, -1, 1, -1, 39, 31, "xml", "Round Shield", -1, -1, 3, 5000, "", "", "", "invxmlu", "", -1, "", "res-all", -1, 25, 25, "block", -1, 25, 25, "sock", 2, -1, -1, "ac%", -1, 180, 220, "block2", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stormchaser", 100, 1, -1, 1, -1, 43, 35, "xrg", "Scutum", -1, -1, 3, 5000, "cblu", "cblu", "", "invxrgu", "", -1, "", "dmg-ltng", -1, 1, 60, "block", -1, 20, 20, "half-freeze", -1, 1, 1, "res-ltng", -1, 50, 50, "att", -1, 150, 150, "ac%", -1, 160, 220, "block2", -1, 10, 10, "gethit-skill", 59, 4, 6, "gethit-skill", 245, 4, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Tiamat's Rebuke", 100, 1, -1, 1, -1, 46, 38, "xit", "Dragon Shield", -1, -1, 3, 5000, "lgry", "lgry", "", "invkitu", "", -1, "", "dmg-cold", 150, 27, 53, "dmg-fire", -1, 35, 95, "dmg-ltng", -1, 1, 120, "res-all", -1, 25, 35, "ac%", -1, 140, 200, "gethit-skill", 44, 5, 9, "gethit-skill", 48, 5, 7, "gethit-skill", 62, 3, 6, "dur", -1, 40, 40, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Kerke's Sanctuary", 100, 1, -1, 1, -1, 52, 44, "xow", "Pavise", -1, -1, 3, 5000, "lgrn", "lgrn", "", "invtowu", "", -1, "", "red-dmg", -1, 11, 16, "red-mag", -1, 14, 18, "regen", -1, 15, 15, "ac%", -1, 180, 240, "dur", -1, 100, 100, "block", -1, 30, 30, "res-all", -1, 20, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Radimant's Sphere", 100, 1, -1, 1, -1, 58, 50, "xts", "Ancient Shield", -1, -1, 3, 5000, "", "", "", "invgtsu", "", -1, "", "dmg-pois", 100, 204, 204, "gethit-skill", 92, 5, 5, "res-pois", -1, 75, 75, "ac%", -1, 160, 200, "block", -1, 20, 20, "block2", -1, 20, 20, "charged", 83, 40, 6, "dur", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Lidless Wall", 100, 1, -1, 1, -1, 49, 41, "xsh", "Grim Shield", -1, -1, 3, 5000, "dgld", "dgld", "", "invxshu", "", -1, "", "light", -1, 1, 1, "allskills", -1, 1, 1, "cast2", -1, 20, 20, "mana-kill", -1, 3, 5, "ac%", -1, 80, 130, "enr", -1, 10, 10, "mana%", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Lance Guard", 100, 1, -1, 1, -1, 43, 35, "xpk", "Barbed Shield", -1, -1, 3, 5000, "", "", "", "invxpku", "", -1, "", "hp", -1, 50, 50, "balance2", -1, 30, 30, "dmg-to-mana", -1, 15, 15, "thorns", -1, 47, 47, "ac%", -1, 70, 120, "deadly", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Venom Grip", 100, 1, -1, 1, -1, 37, 29, "xlg", "Demonhide Gloves", -1, -1, 5, 5000, "dgrn", "", "", "", "", -1, "", "res-pois", -1, 30, 30, "res-pois-max", -1, 5, 5, "dmg-pois", 100, 153, 153, "crush", -1, 5, 5, "lifesteal", -1, 5, 5, "ac", -1, 15, 25, "ac%", -1, 130, 160, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gravepalm", 100, 1, -1, 1, -1, 39, 32, "xvg", "Sharkskin Gloves", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "enr", -1, 10, 10, "str", -1, 10, 10, "dmg-undead", -1, 100, 200, "att-undead", -1, 100, 200, "ac%", -1, 140, 180, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ghoulhide", 100, 1, -1, 1, -1, 44, 36, "xmg", "Heavy Bracers", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "att-und/lvl", 16, -1, -1, "dmg-und/lvl", 16, -1, -1, "manasteal", -1, 4, 5, "hp", -1, 20, 20, "ac%", -1, 150, 190, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Lavagout", 100, 1, -1, 1, -1, 50, 42, "xtg", "Battle Guantlets", -1, -1, 5, 5000, "lyel", "", "", "", "", -1, "", "res-fire", -1, 24, 24, "half-freeze", -1, 1, 1, "hit-skill", 52, 2, 10, "swing2", -1, 20, 20, "ac%", -1, 150, 200, "dmg-fire", -1, 13, 46, "dur", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hellmouth", 100, 1, -1, 1, -1, 55, 47, "xhg", "War Gauntlets", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "dmg-fire", -1, 15, 72, "abs-fire", -1, 15, 15, "ac%", -1, 150, 200, "dur", -1, 15, 15, "hit-skill", 56, 2, 4, "hit-skill", 225, 4, 12, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Infernostride", 100, 1, -1, 1, -1, 37, 29, "xlb", "Demonhide Boots", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "dmg-fire", -1, 12, 33, "move2", -1, 20, 20, "res-fire-max", -1, 10, 10, "res-fire", -1, 30, 30, "light", -1, 2, 2, "ac%", -1, 120, 150, "gold%", -1, 40, 70, "ac", -1, 15, 15, "gethit-skill", 46, 5, 8, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Waterwalk", 100, 1, -1, 1, -1, 40, 32, "xvb", "Sharkskin Boots", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ac-miss", -1, 100, 100, "move2", -1, 20, 20, "dex", -1, 15, 15, "ac%", -1, 180, 210, "hp", -1, 45, 65, "stam", -1, 40, 40, "res-fire-max", -1, 5, 5, "regen-stam", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Silkweave", 100, 1, -1, 1, -1, 44, 36, "xmb", "Mesh Boots", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ac%", -1, 150, 190, "mana-kill", -1, 5, 5, "ac-miss", -1, 200, 200, "mana%", -1, 10, 10, "move2", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Wartraveler", 100, 1, -1, 1, -1, 50, 42, "xtb", "Battle Boots", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "vit", -1, 10, 10, "str", -1, 10, 10, "mag%", -1, 30, 50, "dur", -1, 30, 30, "move2", -1, 25, 25, "ac%", -1, 150, 190, "dmg-norm", -1, 15, 25, "thorns", -1, 5, 10, "stamdrain", -1, 40, 40, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gorerider", 100, 1, -1, 1, -1, 55, 47, "xhb", "War Boots", -1, -1, 5, 5000, "dred", "", "", "", "", -1, "", "ease", -1, -25, -25, "deadly", -1, 15, 15, "move2", -1, 30, 30, "crush", -1, 15, 15, "openwounds", -1, 10, 10, "ac%", -1, 160, 200, "dur", -1, 10, 10, "stam", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"String of Ears", 100, 1, -1, 1, -1, 37, 29, "zlb", "Demonhide Sash", -1, -1, 5, 5000, "lred", "", "", "", "", -1, "", "red-mag", -1, 10, 15, "red-dmg%", -1, 10, 15, "lifesteal", -1, 6, 8, "ac%", -1, 150, 180, "ac", -1, 15, 15, "dur", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Razortail", 100, 1, -1, 1, -1, 39, 32, "zvb", "Sharkskin Belt", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "thorns/lvl", 8, -1, -1, "dex", -1, 15, 15, "pierce", -1, 33, 33, "ac", -1, 15, 15, "ac%", -1, 120, 150, "dmg-max", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
